Cueanexo,departamento_id,SNU,SNU - INET,Secundario - INET,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
660111800,66133,0,0,0,0,1,1,0
660111900,66133,0,0,0,0,1,1,0
660112000,66133,0,0,0,0,1,1,0
660112100,66133,0,0,0,0,1,1,0
660112200,66133,0,0,0,0,1,1,0
660112300,66133,0,0,0,0,1,1,0
660112400,66133,0,0,0,0,1,1,0
660112500,66133,0,0,0,0,1,1,0
660112600,66133,0,0,0,0,1,1,0
660112700,66133,0,0,0,0,1,1,0
660112800,66133,0,0,0,0,1,1,0
660112900,66133,0,0,0,0,1,1,0
660113000,66133,0,0,0,0,1,1,0
660113200,66140,0,0,0,0,0,1,0
660113400,66147,0,0,0,0,1,1,0
660113600,66161,0,0,0,0,1,1,0
660113700,66161,0,0,0,0,1,1,0
660113800,66161,0,0,0,0,1,1,0
660113900,66161,0,0,0,0,1,1,0
660114000,66161,0,0,0,0,0,1,0
660114100,66161,0,0,0,0,1,1,0
660114200,66161,0,0,0,0,1,1,0
660114300,66161,0,0,0,0,1,1,0
660114400,66028,0,0,0,0,0,0,0
660114700,66056,0,0,0,0,1,1,0
660114800,66035,0,0,0,0,1,1,1
660115000,66028,0,0,0,0,1,1,0
660115100,66056,0,0,0,0,1,1,1
660115200,66028,0,0,0,0,1,1,1
660115500,66112,0,0,0,0,1,1,1
660115600,66126,0,0,0,0,1,0,0
660115800,66035,1,0,0,0,0,0,0
660115802,66126,1,0,0,0,0,0,0
660115900,66028,0,0,0,0,1,1,1
660116000,66014,0,0,1,0,0,0,1
660116200,66028,1,0,0,0,0,0,0
660116400,66112,0,0,0,0,0,1,1
660116500,66056,0,0,0,0,1,1,0
660116600,66056,0,0,1,0,0,0,1
660116700,66056,0,0,1,0,0,0,1
660116800,66056,0,0,1,0,0,0,1
660116900,66056,0,0,0,0,0,0,0
660117000,66161,0,0,0,0,1,1,0
660117200,66042,0,0,0,0,0,0,0
660117400,66028,1,1,0,0,0,0,0
660117401,66056,1,1,0,0,0,0,0
660117402,66147,1,1,0,0,0,0,0
660117403,66126,1,1,0,0,0,0,0
660117404,66049,1,1,0,0,0,0,0
660117405,66007,1,1,0,0,0,0,0
660117408,66042,1,1,0,0,0,0,0
660117409,66112,1,0,0,0,0,0,0
660117410,66140,1,1,0,0,0,0,0
660117500,66077,0,0,0,0,0,0,0
660117600,66098,0,0,0,0,0,0,0
660117601,66098,0,0,0,0,0,0,0
660117700,66056,0,0,0,0,0,0,0
660117800,66028,0,0,0,0,0,0,0
660117900,66154,0,0,0,0,0,0,0
660118000,66021,0,0,0,0,0,0,0
660118300,66028,0,0,0,0,0,0,0
660118400,66028,0,0,0,0,0,0,0
660118500,66028,0,0,0,0,0,0,0
660118600,66028,0,0,0,0,0,0,0
660118700,66056,1,0,0,0,1,1,0
660118900,66042,0,0,0,1,1,0,0
660119200,66028,0,0,0,0,0,0,0
660119600,66119,0,0,0,0,0,0,0
660119700,66049,0,0,0,1,1,0,0
660119800,66028,0,0,0,0,1,0,0
660120000,66028,0,0,0,1,1,0,0
660120100,66028,0,0,0,1,1,0,0
660120200,66028,0,0,0,1,1,0,0
660120300,66028,0,0,0,1,0,0,0
660120400,66126,0,0,0,1,1,0,0
660120500,66028,0,0,0,1,1,0,0
660120600,66028,0,0,0,0,1,0,0
660120700,66028,0,0,0,1,1,0,0
660120800,66140,0,0,0,1,1,0,0
660120900,66028,0,0,0,0,1,0,0
660121100,66028,1,0,0,0,0,0,0
660121200,66028,0,0,0,0,1,1,0
660121300,66028,0,0,0,0,0,0,0
660121400,66028,0,0,0,0,1,1,0
660121600,66028,0,0,0,0,1,1,0
660121700,66028,0,0,0,0,0,0,1
660121800,66028,0,0,0,0,1,1,0
660121900,66028,0,0,0,0,1,1,0
660122300,66133,0,0,0,0,1,1,0
660122400,66028,0,0,0,0,1,1,0
660122500,66028,0,0,0,0,0,0,0
660122600,66028,0,0,0,0,1,0,0
660122700,66028,0,0,0,0,1,0,0
660122800,66161,0,0,0,0,0,0,1
660122900,66028,0,0,0,0,1,1,1
660123000,66021,0,0,0,0,1,1,1
660123300,66035,0,0,0,0,1,1,0
660123400,66028,0,0,0,0,1,1,0
660123600,66028,1,0,0,0,0,0,0
660123700,66028,0,0,0,1,1,1,1
660123900,66126,0,0,0,0,0,0,0
660124000,66140,0,0,0,0,1,1,1
660124200,66028,0,0,0,0,0,0,1
660124300,66098,0,0,0,0,0,0,1
660124800,66056,0,0,0,0,0,0,1
660125100,66077,0,0,0,1,1,0,0
660125101,66077,0,0,0,1,1,0,0
660125300,66133,0,0,0,0,1,1,0
660125500,66147,0,0,0,0,0,0,1
660125600,66056,0,0,0,0,1,1,0
660125700,66154,0,0,0,0,1,1,0
660125800,66035,0,0,0,0,0,0,1
660125900,66007,0,0,0,0,0,0,1
660126000,66056,0,0,0,0,0,0,1
660126100,66133,0,0,0,0,0,0,1
660126200,66133,0,0,0,0,0,0,1
660126300,66070,0,0,0,0,0,0,1
660126400,66126,0,0,0,0,0,0,1
660126500,66119,0,0,0,0,0,0,1
660126600,66119,0,0,1,0,0,0,1
660126900,66028,1,0,0,0,0,0,0
660127000,66028,1,0,0,0,0,0,0
660127100,66028,0,0,0,0,0,0,0
660127101,66028,0,0,0,0,0,0,0
660127102,66147,0,0,0,0,0,0,0
660127200,66007,0,0,0,0,1,1,1
660127300,66035,0,0,0,0,1,1,1
660127400,66147,0,0,0,0,0,1,0
660127500,66056,0,0,0,0,1,1,0
660127600,66028,0,0,0,0,0,0,1
660127700,66154,0,0,0,0,0,0,1
660127800,66007,0,0,0,0,0,0,1
660127900,66133,0,0,1,0,0,0,1
660128000,66112,0,0,0,0,0,0,0
660128100,66007,0,0,0,0,1,1,0
660128200,66056,0,0,0,0,0,0,0
660128201,66056,0,0,0,0,0,0,0
660128202,66056,0,0,0,0,0,0,0
660128300,66014,0,0,0,0,0,0,0
660128301,66091,0,0,0,0,0,0,0
660128303,66119,0,0,0,0,0,0,0
660128304,66119,0,0,0,0,0,0,0
660128400,66126,0,0,0,0,0,0,0
660128500,66028,0,0,0,0,0,0,0
660128600,66147,0,0,0,0,1,1,0
660128900,66056,0,0,0,0,1,1,0
660128901,66056,0,0,0,0,1,1,0
660129000,66028,1,0,0,0,0,0,0
660129100,66007,0,0,0,0,0,0,1
660129300,66028,0,0,0,0,0,0,0
660129400,66056,0,0,0,0,1,1,1
660129500,66028,1,0,0,0,0,0,1
660129600,66112,0,0,0,0,1,0,0
660129800,66028,0,0,0,0,1,1,1
660129900,66056,0,0,0,0,1,1,0
660130000,66056,0,0,0,0,1,1,0
660130100,66161,0,0,0,0,1,1,0
660130200,66056,0,0,0,0,1,1,0
660130300,66161,0,0,0,0,1,1,0
660130400,66147,0,0,0,0,0,0,0
660130500,66056,0,0,0,0,0,0,1
660130600,66028,0,0,0,0,0,0,1
660130700,66077,0,0,0,1,1,0,0
660130800,66028,0,0,0,0,0,0,0
660131100,66028,0,0,0,0,1,1,0
660131200,66028,0,0,0,0,1,0,0
660131300,66133,0,0,0,0,1,1,0
660131400,66133,0,0,0,0,1,1,0
660131500,66070,0,0,0,0,0,1,0
660131700,66056,0,0,0,0,1,1,0
660131800,66133,0,0,0,0,1,1,0
660131900,66133,0,0,0,0,1,1,0
660132000,66126,0,0,0,0,1,1,0
660132100,66007,0,0,1,0,0,0,1
660132300,66028,0,0,0,0,0,0,0
660132400,66028,0,0,0,0,1,1,1
660132600,66028,1,0,0,0,0,0,0
660132900,66028,1,0,0,0,0,0,0
660133000,66140,0,0,0,0,1,1,0
660133100,66105,0,0,0,0,0,0,0
660133101,66105,0,0,0,0,0,0,0
660133200,66028,1,1,0,0,0,0,0
660133201,66126,1,1,0,0,0,0,0
660133300,66056,1,1,0,0,0,0,0
660133500,66028,0,0,0,0,0,0,1
660133600,66077,0,0,0,0,0,0,0
660133601,66077,0,0,0,0,0,0,0
660133700,66014,0,0,0,0,0,0,0
660133800,66056,0,0,0,0,0,0,0
660133900,66028,0,0,0,0,0,0,0
660134000,66126,0,0,0,0,1,0,0
660134001,66126,0,0,0,0,1,0,0
660134003,66126,0,0,0,1,1,0,0
660134005,66112,0,0,0,0,1,0,0
660134006,66133,0,0,0,0,1,0,0
660134007,66049,0,0,0,0,1,0,0
660134008,66147,0,0,0,0,1,0,0
660134009,66140,0,0,0,0,1,0,0
660134010,66035,0,0,0,0,1,0,0
660134011,66028,0,0,0,1,1,0,0
660134012,66056,0,0,0,0,1,0,0
660134013,66007,0,0,0,0,1,0,0
660134100,66126,0,0,0,0,1,0,0
660134200,66028,0,0,0,0,1,1,1
660134300,66112,0,0,0,0,0,0,0
660134400,66007,0,0,0,0,1,1,0
660134600,66028,0,0,0,0,0,0,0
660134702,66098,1,0,0,0,0,0,0
660134704,66091,1,0,0,0,0,0,0
660134705,66063,1,0,0,0,0,0,0
660134800,66028,0,0,0,0,1,1,0
660134900,66028,0,0,0,0,0,0,1
660135000,66028,0,0,0,0,1,1,0
660135100,66049,0,0,0,0,1,1,0
660135200,66028,0,0,0,0,0,0,0
660135500,66056,0,0,0,0,0,0,0
660135600,66028,0,0,0,0,0,0,1
660135700,66028,1,0,0,0,0,0,0
660135800,66021,0,0,0,0,0,0,1
660135900,66021,1,0,0,0,0,0,0
660136000,66140,0,0,0,0,0,0,1
660136100,66140,1,0,0,0,0,0,0
660136101,66112,1,0,0,0,0,0,0
660136200,66112,0,0,0,0,0,0,1
660136300,66112,1,0,0,0,0,0,0
660136301,66112,1,0,0,0,0,0,0
660136400,66007,1,0,0,0,0,0,0
660136500,66126,0,0,0,0,0,0,0
660136600,66056,0,0,0,0,1,1,0
660136700,66028,0,0,0,0,1,0,0
660136800,66133,0,0,0,0,1,1,0
660136900,66049,0,0,0,0,0,0,1
660136901,66049,0,0,0,0,0,0,1
660137000,66028,0,0,0,0,0,0,0
660137100,66028,0,0,0,0,0,0,1
660137200,66056,0,0,0,0,0,0,1
660137300,66056,0,0,0,0,1,1,0
660137400,66007,0,0,0,0,0,0,0
660137500,66007,0,0,0,0,0,0,0
660137600,66007,0,0,0,0,0,0,0
660137700,66035,0,0,0,0,0,0,0
660137800,66028,0,0,0,0,0,0,0
660137900,66028,0,0,0,0,1,0,0
660138000,66070,0,0,0,1,1,0,0
660138100,66133,0,0,0,0,1,1,0
660138200,66007,0,0,0,0,0,0,0
660138300,66007,0,0,0,0,0,0,0
660138400,66007,0,0,0,0,0,0,0
660138500,66133,0,0,0,0,1,1,0
660138600,66140,0,0,0,0,1,1,0
660138700,66021,1,1,0,0,0,0,0
660138800,66028,0,0,1,0,0,0,1
660138900,66007,0,0,0,1,1,0,0
660139100,66161,0,0,0,0,0,1,0
660139200,66147,0,0,0,0,1,1,0
660139300,66126,0,0,0,0,1,1,0
660139400,66133,0,0,0,0,1,1,0
660139500,66147,0,0,0,0,0,0,0
660139501,66028,0,0,0,0,0,0,0
660139600,66105,0,0,0,0,0,0,0
660139700,66126,0,0,0,0,0,0,0
660139800,66035,0,0,0,0,0,0,0
660139801,66035,0,0,0,0,0,0,0
660139802,66035,0,0,0,0,0,0,0
660139900,66049,0,0,0,0,0,0,0
660140200,66063,0,0,0,0,0,0,0
660140500,66098,0,0,0,0,0,0,0
660140900,66133,0,0,0,0,0,0,0
660141000,66133,0,0,0,0,0,0,0
660142100,66028,0,0,0,0,0,0,0
660142101,66035,0,0,0,0,0,0,0
660142200,66028,0,0,0,0,0,0,0
660142300,66049,0,0,0,0,0,0,0
660142400,66063,0,0,0,0,0,0,0
660142600,66126,0,0,0,0,0,0,0
660142700,66007,0,0,0,0,0,0,0
660142800,66028,1,0,0,0,0,0,0
660142900,66028,1,0,0,0,0,0,0
660143000,66028,0,0,1,0,0,0,1
660143200,66049,0,0,0,1,1,0,0
660143300,66028,1,0,0,0,0,0,0
660143301,66028,0,0,0,0,0,0,0
660143302,66028,0,0,0,0,0,0,0
660143303,66021,1,0,0,0,0,0,0
660143400,66161,0,0,0,0,1,1,0
660143500,66070,0,0,0,0,0,1,0
660143600,66161,0,0,0,0,1,1,0
660143700,66161,0,0,0,0,1,1,0
660143900,66056,0,0,0,0,1,1,0
660144000,66056,0,0,0,0,1,1,0
660144100,66028,0,0,0,0,1,0,0
660144300,66014,0,0,0,0,1,0,0
660144400,66028,0,0,0,0,1,1,0
660144500,66126,0,0,0,0,0,0,1
660144700,66028,0,0,0,0,0,0,0
660144800,66028,0,0,0,0,0,0,1
660144900,66007,0,0,0,0,0,0,0
660145000,66147,0,0,0,0,1,1,0
660145100,66028,0,0,0,0,0,0,0
660145200,66077,0,0,0,0,0,0,0
660145300,66133,0,0,0,0,0,0,0
660145400,66042,0,0,1,0,0,0,1
660145500,66028,0,0,0,0,1,0,0
660145600,66133,0,0,0,0,0,0,0
660145700,66126,1,1,0,0,0,0,0
660145800,66133,0,0,0,0,0,0,0
660145900,66056,1,0,0,0,0,0,0
660146000,66112,0,0,0,0,0,0,1
660146100,66098,0,0,0,0,0,0,0
660146200,66028,1,1,0,0,0,0,0
660146400,66007,0,0,0,0,1,1,0
660146500,66049,0,0,0,0,0,0,0
660146700,66028,0,0,0,0,0,0,0
660146800,66147,0,0,0,0,0,0,1
660146900,66126,0,0,0,0,1,1,0
660147000,66007,0,0,1,0,0,0,1
660147100,66056,0,0,0,0,1,1,0
660147200,66007,0,0,1,0,0,0,1
660147201,66007,0,0,1,0,0,0,1
660147300,66126,0,0,0,0,0,0,0
660147400,66133,0,0,0,0,1,1,0
660147500,66028,0,0,0,0,1,0,0
660147600,66028,0,0,0,0,0,0,0
660147700,66126,1,1,0,0,0,0,0
660147800,66035,0,0,0,0,0,0,0
660147900,66028,0,0,0,0,0,0,0
660148000,66028,0,0,0,0,1,1,1
660148100,66112,0,0,0,0,1,1,0
660148300,66140,0,0,0,0,0,0,0
660148400,66028,0,0,0,0,0,0,0
660148500,66028,1,0,0,0,0,0,0
660148600,66028,0,0,0,0,0,0,0
660148700,66028,0,0,0,1,1,0,0
660148800,66042,0,0,0,0,0,0,0
660148900,66007,0,0,0,0,0,0,0
660149000,66028,0,0,0,0,0,0,0
660149100,66056,0,0,0,0,1,1,0
660149200,66112,0,0,0,0,0,0,0
660149300,66028,0,0,0,0,1,1,0
660149400,66133,0,0,0,0,1,1,0
660149500,66028,1,0,0,0,0,0,0
660149600,66028,0,0,0,0,0,0,0
660149700,66035,0,0,0,1,1,0,0
660149800,66126,0,0,0,1,1,0,0
660149900,66126,0,0,0,0,1,0,0
660150000,66126,0,0,0,1,1,0,0
660150100,66112,0,0,0,1,1,0,0
660150300,66028,0,0,0,1,1,0,0
660150400,66028,0,0,0,1,1,0,0
660150500,66007,0,0,0,1,1,0,0
660150600,66028,0,0,0,0,0,0,0
660150700,66014,1,0,0,0,0,0,0
660150800,66126,1,1,0,0,0,0,0
660150900,66154,1,1,0,0,0,0,0
660151000,66133,0,0,0,0,1,1,0
660151200,66161,0,0,0,0,0,0,1
660151300,66070,0,0,0,0,0,0,1
660151400,66133,0,0,0,0,0,0,1
660151500,66007,0,0,0,0,0,0,1
660151600,66056,0,0,0,0,0,0,1
660151700,66056,0,0,0,0,0,0,1
660151800,66056,0,0,0,0,0,0,1
660151900,66056,0,0,0,0,0,0,1
660152000,66140,0,0,0,0,0,0,1
660152100,66154,0,0,0,0,0,0,1
660152200,66119,0,0,0,0,0,0,1
660152300,66014,0,0,0,0,0,0,1
660152400,66105,0,0,0,0,0,0,1
660152500,66035,0,0,0,0,0,0,1
660152600,66049,0,0,0,0,0,0,1
660152700,66126,0,0,0,0,0,0,1
660152800,66126,0,0,0,0,0,0,1
660152900,66126,0,0,0,0,0,0,1
660153000,66056,0,0,0,0,0,0,1
660153100,66056,0,0,0,0,0,0,1
660153200,66112,0,0,0,0,0,0,1
660153300,66112,0,0,0,0,0,0,1
660153400,66112,0,0,0,0,0,0,1
660153500,66140,0,0,0,0,0,0,1
660153600,66091,0,0,0,0,0,0,1
660153700,66042,0,0,0,0,0,0,1
660153800,66049,0,0,0,0,0,0,1
660153900,66147,0,0,0,0,0,0,1
660154000,66147,0,0,0,0,0,0,1
660154100,66056,0,0,0,0,1,1,0
660154200,66049,0,0,1,0,0,0,1
660154300,66133,0,0,0,0,1,1,0
660154400,66056,0,0,0,0,1,1,0
660154500,66056,0,0,0,0,1,1,0
660154600,66133,0,0,0,0,0,0,1
660154700,66133,0,0,0,0,1,1,0
660154800,66007,0,0,0,0,1,1,0
660154900,66035,0,0,0,0,1,0,0
660155000,66133,0,0,0,0,1,1,0
660155100,66056,0,0,0,0,1,1,0
660155200,66056,0,0,0,0,1,1,0
660155300,66133,0,0,0,0,1,1,0
660155400,66028,0,0,0,0,1,0,0
660155600,66126,0,0,0,0,1,0,0
660155700,66119,1,0,0,0,0,0,0
660155800,66126,0,0,0,0,1,1,0
660155900,66161,0,0,0,0,1,1,0
660156000,66028,0,0,0,0,0,0,0
660156001,66028,0,0,0,0,0,0,0
660156002,66028,0,0,0,0,0,0,0
660156100,66028,0,0,0,0,0,0,0
660156101,66028,0,0,0,0,0,0,0
660156200,66028,0,0,0,0,0,0,0
660156201,66028,0,0,0,0,0,0,0
660156300,66028,0,0,0,0,0,0,0
660156301,66028,0,0,0,0,0,0,0
660156400,66021,0,0,0,0,1,0,0
660156500,66105,0,0,0,0,1,0,0
660156700,66133,1,0,0,0,0,0,0
660156800,66112,0,0,0,0,0,0,1
660156900,66098,0,0,0,0,1,0,0
660157000,66035,0,0,0,0,1,1,0
660157100,66028,0,0,0,0,1,1,0
660157200,66063,0,0,0,0,0,0,1
660157300,66070,0,0,0,0,0,0,1
660157400,66119,0,0,0,0,0,0,1
660157500,66133,0,0,0,0,0,0,1
660157600,66133,0,0,0,0,0,0,1
660157700,66161,0,0,0,0,0,0,1
660157800,66133,1,0,0,0,0,0,0
660157900,66126,0,0,0,0,1,0,0
660158000,66028,0,0,0,0,0,0,1
660158100,66133,0,0,1,0,0,0,1
660158300,66056,0,0,0,0,1,0,0
660158400,66028,1,1,0,0,0,0,0
660158500,66105,0,0,1,0,0,0,1
660158800,66049,0,0,0,0,1,1,0
660158900,66126,1,0,0,0,0,0,0
660159000,66028,0,0,0,1,1,1,0
660159100,66028,1,0,0,0,0,0,0
660159200,66056,0,0,0,0,0,0,1
660159300,66126,0,0,0,0,0,0,1
660159500,66007,0,0,0,0,0,0,1
660159600,66140,0,0,0,0,0,0,1
660159700,66049,0,0,0,0,0,0,0
660159800,66126,0,0,0,0,1,1,0
660160000,66126,0,0,0,0,0,1,0
660160100,66154,0,0,0,0,0,0,0
660160200,66028,0,0,0,0,0,0,1
660160300,66028,0,0,0,0,1,1,0
660160400,66007,0,0,0,0,1,1,0
660160500,66028,0,0,0,0,0,0,0
660160501,66028,0,0,0,0,0,0,0
660160502,66028,0,0,0,0,0,0,0
660160503,66028,0,0,0,0,0,0,0
660160504,66028,0,0,0,0,0,0,0
660160505,66028,0,0,0,0,0,0,0
660160600,66028,0,0,0,0,0,0,0
660160700,66028,0,0,0,0,0,0,0
660160800,66028,0,0,0,0,0,0,0
660160900,66035,0,0,0,0,0,1,1
660161000,66056,0,0,0,0,0,1,0
660161100,66126,0,0,0,0,0,1,0
660161200,66014,0,0,0,0,0,0,1
660161400,66014,0,0,0,0,0,0,1
660161500,66154,0,0,0,0,0,0,1
660161600,66070,0,0,0,0,0,0,1
660161700,66161,0,0,0,0,0,0,1
660161800,66056,0,0,0,0,0,0,1
660162000,66028,1,0,0,0,0,0,0
660162100,66133,0,0,0,0,0,0,1
660162200,66147,0,0,0,0,0,0,0
660162300,66028,0,0,0,0,0,0,0
660162400,66028,0,0,0,0,1,0,0
660162500,66028,0,0,0,0,1,1,0
660162600,66133,0,0,0,0,0,1,0
660162700,66035,0,0,0,0,1,0,0
660162800,66035,0,0,0,0,1,0,0
660162900,66028,0,0,0,0,0,0,0
660163000,66056,0,0,0,0,0,0,0
660163100,66007,0,0,0,0,0,0,0
660163200,66007,0,0,0,0,0,0,1
660163300,66056,0,0,0,0,0,0,1
660163400,66133,0,0,0,0,0,0,1
660163500,66119,0,0,0,0,0,0,1
660163700,66028,1,0,0,0,0,0,1
660163900,66049,0,0,0,0,1,0,0
660164000,66119,0,0,0,0,1,1,0
660164100,66077,0,0,0,0,1,0,0
660164200,66028,0,0,0,0,0,0,0
660164300,66049,1,0,0,0,1,1,1
660164400,66161,0,0,0,0,0,0,1
660164500,66028,0,0,0,1,1,1,0
660164600,66028,0,0,0,1,1,1,0
660164700,66028,0,0,0,1,1,1,1
660165200,66028,0,0,0,0,1,1,0
660165800,66028,0,0,0,0,1,0,0
660165900,66028,0,0,0,0,0,0,0
660166000,66112,0,0,0,0,0,0,0
660166100,66056,0,0,0,0,0,0,0
660166200,66049,0,0,0,0,0,0,0
660166300,66140,0,0,0,0,0,0,0
660166301,66084,0,0,0,0,0,0,0
660166302,66084,0,0,0,0,0,0,0
660166500,66049,0,0,0,0,0,0,0
660166800,66028,0,0,0,0,0,0,0
660166900,66028,0,0,0,1,1,0,0
660167000,66126,0,0,0,0,1,0,0
660167100,66007,0,0,0,0,1,0,0
660167200,66028,0,0,0,0,1,0,0
660167300,66028,1,0,0,0,0,0,0
660167400,66056,0,0,0,0,1,1,0
660167500,66126,0,0,0,0,1,0,0
660167600,66126,0,0,0,0,1,0,0
660167700,66126,0,0,0,0,1,0,0
660167800,66126,0,0,0,0,1,0,0
660167900,66105,0,0,0,0,0,0,1
660168000,66126,0,0,0,0,0,0,0
660168100,66126,0,0,0,0,0,0,1
660168200,66028,0,0,0,0,1,0,0
660168300,66028,0,0,0,0,1,0,0
660168400,66147,0,0,0,0,1,0,0
660168500,66112,0,0,0,0,1,0,0
660168600,66112,0,0,0,0,1,0,0
660168700,66154,0,0,0,0,1,0,0
660168800,66126,0,0,0,0,1,0,0
660168900,66028,0,0,0,0,1,0,0
660169000,66126,0,0,0,0,1,0,0
660169100,66126,0,0,0,0,1,0,0
660169200,66028,0,0,0,0,1,0,0
660169300,66056,0,0,0,0,1,0,0
660169400,66028,0,0,0,0,0,0,1
660169500,66056,0,0,0,0,1,0,0
660169600,66070,1,0,0,0,0,0,0
660169700,66161,1,0,0,0,0,0,0
660169800,66161,1,0,0,0,0,0,0
660169900,66028,0,0,0,1,1,0,0
660170000,66028,1,0,0,0,0,0,0
660170100,66077,0,0,0,1,1,0,0
660170200,66028,0,0,0,1,1,0,0
660170300,66028,0,0,0,0,0,1,0
669000100,66028,0,0,0,0,0,0,1
700000100,70098,0,0,0,0,0,0,0
700000101,70098,0,0,0,0,0,0,0
700000200,70098,0,0,0,0,0,1,0
700000300,70098,0,0,0,0,0,0,0
700000400,70098,0,0,0,0,0,1,0
700000500,70098,0,0,0,0,0,1,0
700000600,70084,0,0,0,0,0,0,0
700000700,70098,0,0,0,0,0,1,0
700000800,70098,0,0,0,0,0,1,0
700000900,70028,0,0,0,0,0,0,0
700001000,70028,0,0,0,0,1,1,0
700001100,70028,1,1,0,0,0,0,0
700001300,70028,0,0,0,0,0,1,0
700001400,70084,0,0,1,0,0,0,1
700001500,70084,0,0,0,0,0,1,0
700001700,70028,0,0,0,0,0,1,0
700001800,70077,0,0,0,0,0,0,0
700001801,70077,0,0,0,0,0,0,0
700001900,70077,0,0,0,0,0,1,0
700002000,70077,0,0,0,0,0,0,0
700002001,70077,0,0,0,0,0,0,0
700002100,70077,0,0,0,0,0,1,0
700002200,70077,0,0,0,0,0,1,0
700002300,70028,0,0,0,0,0,1,0
700002400,70028,0,0,0,0,1,0,0
700002401,70028,0,0,0,0,1,0,0
700002403,70028,0,0,0,0,1,0,0
700002404,70028,0,0,0,0,1,0,0
700002500,70028,0,0,0,0,0,1,0
700002600,70028,0,0,0,0,1,0,0
700002800,70007,0,0,0,0,0,0,1
700003000,70028,0,0,0,0,0,1,0
700003300,70070,0,0,0,0,0,1,0
700003400,70070,0,0,0,0,0,1,0
700003500,70098,0,0,0,0,1,0,0
700003600,70042,0,0,0,0,0,1,0
700003700,70042,0,0,0,0,0,0,1
700003800,70042,0,0,0,0,0,1,0
700003900,70042,0,0,0,0,0,1,0
700004000,70042,0,0,0,0,0,0,1
700004200,70042,0,0,0,0,0,1,0
700004300,70126,0,0,0,0,0,0,0
700004400,70035,0,0,0,0,0,0,0
700004401,70035,0,0,0,0,0,0,0
700004402,70035,0,0,0,0,0,0,0
700004500,70077,0,0,0,0,1,0,0
700004600,70077,0,0,0,0,0,1,0
700004700,70077,0,0,0,0,0,1,0
700004800,70077,0,0,0,0,0,0,0
700004900,70077,0,0,0,0,0,1,0
700005000,70077,0,0,0,0,0,0,0
700005100,70077,0,0,0,0,0,0,0
700005300,70077,0,0,0,0,0,0,1
700005400,70077,0,0,0,0,0,1,0
700005500,70077,0,0,0,0,0,1,0
700005600,70007,0,0,0,0,0,0,0
700005700,70007,0,0,0,0,0,1,0
700005800,70007,0,0,0,0,0,1,0
700005900,70007,0,0,0,0,1,1,0
700006200,70098,0,0,0,0,0,0,0
700006300,70077,0,0,0,0,0,1,0
700006500,70077,0,0,0,0,0,1,0
700006600,70049,0,0,0,0,0,1,1
700006700,70049,0,0,0,0,0,1,0
700006800,70049,0,0,0,0,0,1,0
700006900,70049,0,0,0,0,0,1,1
700007100,70049,0,0,0,0,0,1,0
700007200,70049,0,0,0,0,0,1,1
700007300,70049,0,0,0,0,0,1,1
700007500,70049,0,0,0,0,0,1,0
700007600,70049,0,0,1,0,0,0,1
700007800,70049,0,0,0,0,0,1,0
700008000,70049,0,0,0,0,0,1,1
700008001,70049,0,0,0,0,0,1,0
700008100,70105,0,0,0,0,0,1,1
700008200,70105,0,0,0,0,0,1,0
700008300,70105,0,0,0,0,0,1,0
700008400,70105,0,0,0,0,0,1,1
700008500,70105,0,0,0,0,0,1,0
700008700,70105,0,0,0,0,0,0,0
700008701,70105,0,0,0,0,0,0,0
700008900,70035,0,0,0,0,0,1,0
700009000,70035,0,0,0,0,0,1,1
700009100,70035,0,0,0,0,0,0,0
700009101,70035,0,0,0,0,0,0,0
700009200,70035,0,0,0,0,0,1,0
700009300,70056,0,0,0,0,0,1,1
700009500,70056,0,0,0,0,0,0,0
700009600,70028,0,0,0,0,0,0,0
700009700,70056,0,0,0,0,0,1,1
700009800,70056,0,0,0,0,0,1,0
700009900,70056,0,0,0,0,0,1,1
700010000,70056,0,0,0,0,0,1,1
700010100,70028,0,0,0,0,1,0,0
700010200,70056,0,0,0,0,0,1,1
700010300,70091,0,0,0,0,0,1,0
700010400,70091,0,0,0,0,0,0,0
700010500,70028,0,0,0,0,1,1,0
700010600,70028,0,0,0,0,1,0,0
700010800,70021,0,0,0,0,0,1,1
700010900,70021,0,0,0,0,0,1,0
700011100,70021,0,0,0,0,0,1,0
700011300,70021,0,0,0,0,0,1,1
700011400,70021,0,0,0,0,0,1,1
700011500,70021,0,0,0,0,0,1,1
700011600,70084,0,0,0,0,1,0,0
700011700,70056,0,0,0,0,0,1,0
700011900,70028,0,0,0,0,0,1,0
700012000,70077,0,0,0,0,0,1,0
700012100,70077,0,0,0,0,0,1,0
700012200,70077,0,0,0,0,0,1,0
700012300,70084,0,0,0,0,0,1,0
700012400,70084,0,0,0,0,0,0,0
700012401,70084,0,0,0,0,0,0,0
700012500,70084,0,0,0,0,0,1,0
700012800,70028,0,0,0,0,0,0,0
700012900,70028,0,0,0,0,0,0,0
700013000,70105,0,0,0,0,0,1,1
700013100,70105,0,0,0,0,0,0,0
700013200,70105,0,0,0,0,1,0,0
700013400,70105,0,0,0,0,0,0,0
700013500,70105,0,0,0,0,1,1,0
700013600,70105,0,0,1,0,0,0,1
700013700,70105,0,0,0,0,0,1,1
700013800,70105,0,0,0,0,0,1,1
700013900,70105,0,0,0,0,0,1,1
